2026-03-31T19:02:08Z	40.8922789000	29.3766447000
2026-03-31T19:02:09Z	40.8922947000	29.3766482000
2026-03-31T19:02:10Z	40.8923067000	29.3766515000
2026-03-31T19:02:11Z	40.8923185000	29.3766568000
2026-03-31T19:02:12Z	40.8923275000	29.3766641000
2026-03-31T19:02:14Z	40.8923356000	29.3766777000
2026-03-31T19:02:15Z	40.8923388000	29.3766941000
2026-03-31T19:02:16Z	40.8923392000	29.3767087000
2026-03-31T19:02:17Z	40.8923399000	29.3767226000
2026-03-31T19:02:19Z	40.8923414000	29.3767474000
2026-03-31T19:02:20Z	40.8923430000	29.3767691000
2026-03-31T19:02:21Z	40.8923451000	29.3767897000
2026-03-31T19:02:23Z	40.8923497000	29.3768117000
2026-03-31T19:02:24Z	40.8923542000	29.3768301000
2026-03-31T19:02:25Z	40.8923591000	29.3768488000
2026-03-31T19:02:27Z	40.8923617000	29.3768663000
2026-03-31T19:02:28Z	40.8923646000	29.3768833000
2026-03-31T19:02:29Z	40.8923665000	29.3769006000
2026-03-31T19:02:30Z	40.8923689000	29.3769130000
2026-03-31T19:02:32Z	40.8923738000	29.3769380000
2026-03-31T19:02:33Z	40.8923794000	29.3769572000
2026-03-31T19:02:35Z	40.8923857000	29.3769779000
2026-03-31T19:02:36Z	40.8923911000	29.3769964000
2026-03-31T19:02:37Z	40.8923930000	29.3770107000
2026-03-31T19:02:38Z	40.8923952000	29.3770251000
2026-03-31T19:02:40Z	40.8923975000	29.3770454000
2026-03-31T19:02:41Z	40.8923989000	29.3770625000
2026-03-31T19:02:42Z	40.8924012000	29.3770824000
2026-03-31T19:02:44Z	40.8924034000	29.3771020000
2026-03-31T19:02:45Z	40.8924069000	29.3771185000
2026-03-31T19:02:46Z	40.8924092000	29.3771326000
2026-03-31T19:02:48Z	40.8924119000	29.3771518000
2026-03-31T19:02:49Z	40.8924141000	29.3771694000
2026-03-31T19:02:50Z	40.8924153000	29.3771819000
2026-03-31T19:02:52Z	40.8924180000	29.3772034000
2026-03-31T19:02:53Z	40.8924190000	29.3772179000
2026-03-31T19:02:55Z	40.8924209000	29.3772392000
2026-03-31T19:02:56Z	40.8924207000	29.3772518000
2026-03-31T19:02:58Z	40.8924210000	29.3772648000
2026-03-31T19:02:59Z	40.8924209000	29.3772744000
2026-03-31T19:03:00Z	40.8924228000	29.3772860000
2026-03-31T19:03:01Z	40.8924245000	29.3772991000
2026-03-31T19:03:03Z	40.8924260000	29.3773173000
2026-03-31T19:03:04Z	40.8924268000	29.3773328000
2026-03-31T19:03:05Z	40.8924263000	29.3773464000
2026-03-31T19:03:07Z	40.8924269000	29.3773674000
2026-03-31T19:03:08Z	40.8924272000	29.3773823000
2026-03-31T19:03:10Z	40.8924280000	29.3773984000
2026-03-31T19:03:11Z	40.8924287000	29.3774167000
2026-03-31T19:03:12Z	40.8924258000	29.3774330000
2026-03-31T19:03:13Z	40.8924229000	29.3774482000
2026-03-31T19:03:15Z	40.8924226000	29.3774642000
2026-03-31T19:03:16Z	40.8924218000	29.3774803000
2026-03-31T19:03:17Z	40.8924222000	29.3774942000
2026-03-31T19:03:18Z	40.8924218000	29.3775057000
2026-03-31T19:03:20Z	40.8924225000	29.3775241000
2026-03-31T19:03:21Z	40.8924219000	29.3775373000
2026-03-31T19:03:22Z	40.8924150000	29.3775545000
2026-03-31T19:03:23Z	40.8924135000	29.3775700000
2026-03-31T19:03:24Z	40.8924129000	29.3775837000
2026-03-31T19:03:25Z	40.8924134000	29.3775984000
2026-03-31T19:03:27Z	40.8924121000	29.3776197000
2026-03-31T19:03:28Z	40.8924118000	29.3776373000
2026-03-31T19:03:29Z	40.8924117000	29.3776501000
2026-03-31T19:03:30Z	40.8924087000	29.3776663000
2026-03-31T19:03:32Z	40.8924058000	29.3776861000
2026-03-31T19:03:33Z	40.8924084000	29.3777058000
2026-03-31T19:03:34Z	40.8924138000	29.3777197000
2026-03-31T19:03:35Z	40.8924164000	29.3777332000
2026-03-31T19:03:37Z	40.8924252000	29.3777506000
2026-03-31T19:03:38Z	40.8924289000	29.3777664000
2026-03-31T19:03:39Z	40.8924320000	29.3777850000
2026-03-31T19:03:41Z	40.8924327000	29.3778028000
2026-03-31T19:03:42Z	40.8924313000	29.3778209000
2026-03-31T19:03:43Z	40.8924290000	29.3778362000
2026-03-31T19:03:45Z	40.8924253000	29.3778547000
2026-03-31T19:03:46Z	40.8924224000	29.3778720000
2026-03-31T19:03:47Z	40.8924226000	29.3778865000
2026-03-31T19:03:49Z	40.8924187000	29.3779073000
2026-03-31T19:03:50Z	40.8924186000	29.3779245000
2026-03-31T19:03:51Z	40.8924188000	29.3779412000
2026-03-31T19:03:52Z	40.8924194000	29.3779537000
2026-03-31T19:03:53Z	40.8924184000	29.3779665000
2026-03-31T19:03:54Z	40.8924180000	29.3779797000
2026-03-31T19:03:55Z	40.8924167000	29.3779927000
2026-03-31T19:03:56Z	40.8924160000	29.3780054000
2026-03-31T19:03:58Z	40.8924136000	29.3780219000
2026-03-31T19:03:59Z	40.8924132000	29.3780381000
2026-03-31T19:04:00Z	40.8924148000	29.3780575000
2026-03-31T19:04:01Z	40.8924195000	29.3780736000
2026-03-31T19:04:03Z	40.8924219000	29.3780937000
2026-03-31T19:04:04Z	40.8924251000	29.3781123000
2026-03-31T19:04:05Z	40.8924297000	29.3781317000
2026-03-31T19:04:06Z	40.8924249000	29.3781513000
2026-03-31T19:04:07Z	40.8924258000	29.3781671000
2026-03-31T19:04:09Z	40.8924315000	29.3781903000
2026-03-31T19:04:10Z	40.8924332000	29.3782094000
2026-03-31T19:04:11Z	40.8924347000	29.3782265000
2026-03-31T19:04:12Z	40.8924354000	29.3782413000
2026-03-31T19:04:14Z	40.8924354000	29.3782644000
2026-03-31T19:04:15Z	40.8924376000	29.3782839000
2026-03-31T19:04:16Z	40.8924408000	29.3782993000
2026-03-31T19:04:18Z	40.8924428000	29.3783224000
2026-03-31T19:04:19Z	40.8924408000	29.3783404000
2026-03-31T19:04:20Z	40.8924390000	29.3783578000
2026-03-31T19:04:21Z	40.8924387000	29.3783722000
2026-03-31T19:04:22Z	40.8924379000	29.3783881000
2026-03-31T19:04:23Z	40.8924375000	29.3784036000
2026-03-31T19:04:25Z	40.8924356000	29.3784251000
2026-03-31T19:04:26Z	40.8924338000	29.3784436000
2026-03-31T19:04:27Z	40.8924336000	29.3784559000
2026-03-31T19:04:28Z	40.8924330000	29.3784687000
2026-03-31T19:04:30Z	40.8924333000	29.3784890000
2026-03-31T19:04:31Z	40.8924332000	29.3785062000
2026-03-31T19:04:32Z	40.8924361000	29.3785252000
2026-03-31T19:04:34Z	40.8924404000	29.3785435000
2026-03-31T19:04:35Z	40.8924414000	29.3785614000
2026-03-31T19:04:36Z	40.8924448000	29.3785797000
2026-03-31T19:04:37Z	40.8924483000	29.3785943000
2026-03-31T19:04:38Z	40.8924503000	29.3786088000
2026-03-31T19:04:40Z	40.8924528000	29.3786285000
2026-03-31T19:04:41Z	40.8924541000	29.3786460000
2026-03-31T19:04:42Z	40.8924554000	29.3786643000
2026-03-31T19:04:43Z	40.8924546000	29.3786804000
2026-03-31T19:04:45Z	40.8924501000	29.3787037000
2026-03-31T19:04:46Z	40.8924480000	29.3787279000
2026-03-31T19:04:47Z	40.8924530000	29.3787535000
2026-03-31T19:04:49Z	40.8924556000	29.3787757000
2026-03-31T19:04:50Z	40.8924557000	29.3787968000
2026-03-31T19:04:51Z	40.8924539000	29.3788176000
2026-03-31T19:04:52Z	40.8924539000	29.3788299000
2026-03-31T19:04:53Z	40.8924537000	29.3788437000
2026-03-31T19:04:54Z	40.8924525000	29.3788570000
2026-03-31T19:04:56Z	40.8924503000	29.3788778000
2026-03-31T19:04:57Z	40.8924494000	29.3788934000
2026-03-31T19:04:58Z	40.8924498000	29.3789095000
2026-03-31T19:04:59Z	40.8924496000	29.3789228000
2026-03-31T19:05:00Z	40.8924482000	29.3789362000
2026-03-31T19:05:02Z	40.8924463000	29.3789551000
2026-03-31T19:05:03Z	40.8924452000	29.3789744000
2026-03-31T19:05:04Z	40.8924441000	29.3789928000
2026-03-31T19:05:06Z	40.8924430000	29.3790111000
2026-03-31T19:05:07Z	40.8924427000	29.3790215000
2026-03-31T19:05:08Z	40.8924441000	29.3790398000
2026-03-31T19:05:09Z	40.8924436000	29.3790534000
2026-03-31T19:05:10Z	40.8924468000	29.3790662000
2026-03-31T19:05:11Z	40.8924496000	29.3790780000
2026-03-31T19:05:13Z	40.8924536000	29.3790924000
2026-03-31T19:05:14Z	40.8924568000	29.3791071000
2026-03-31T19:05:15Z	40.8924593000	29.3791213000
2026-03-31T19:05:16Z	40.8924557000	29.3791360000
2026-03-31T19:05:18Z	40.8924438000	29.3791475000
